presence_ratio,pc1,pc2,pc3,pc4,species_count
0.0,0.531166249352514,-1.065412189236508,-0.586122423305113,-0.76220653926968851,2
0.0,5.47523130810683,-2.27758566255526,-0.764027776192452,-0.154797633317711,1
0.0,-2.77537454847579,0.396774019565406,-0.787712157949,0.368141059002241,1
0.0,4.13918557006175,0.00764744716255161,0.608141876518371,0.919179875852343,1
0.0,4.20355982254884,-0.810696707818007,0.689161824959141,-0.400343117923063,1
0.0,5.35429676814317,0.778239131865585,0.125444962846168,0.457459856819588,1
0.0,2.39090440150323,0.649186543872773,-0.382545925235891,-0.283133500665667,1
0.0,3.9176809699543451,0.94844911933088039,0.035527171811595822,0.09861709904854718,4
0.0,-0.394714692522457,-1.11231005399085,0.440441547021805,-0.284420105074531,1
0.0,4.33381463324698,-1.21396558333783,-0.130920307696324,0.550799871997887,1
0.0,-3.53822918181726,0.642493465926308,-0.454347074542563,0.278321159761817,1
0.0,3.9549663802232748,-0.32747292772248049,0.66219068025832306,-0.000674327369703992,2
0.0,-4.23127930372598,-0.843213625210569,0.817821716782389,-0.16190028005205,1
0.0,-1.85684324817217,-1.24000146742231,0.452929566510812,-1.26856015939935,1
0.0,1.31931418199984,-1.22100809075252,-0.786161513680638,-0.214419936565205,1
0.0,0.06919748660677949,0.95872238158061007,-0.969753877581026,-1.42467366436188,2
0.0,-0.867058685212044,-1.63601945479136,0.67218233379301,0.814564533729672,1
0.0,6.1772537378072734,-1.9536095025235,-0.46436122581564632,-0.049738074704630764,3
0.0,2.98305341528795,0.187147137028806,-0.0894161368330634,-0.150026003044374,1
0.0,2.79094648783016,-0.801236143131666,-1.35242094838172,0.343398377131638,1
0.0,-4.0364831208355,0.088460758887326,0.487478250266087,-0.710896172801761,1
0.0,-0.490853095091639,-0.458494414165341,-1.27451776938241,-0.782554953603513,1
0.0,2.4951060163387,-1.6154506055385,-0.208231484404682,0.349803596119939,1
0.0,2.1557057112854934,-0.14937120981325974,0.36578694173722065,0.46612705773037433,3
0.0,0.83830749414509143,0.79958787731209857,0.19158155185601988,0.41773626742310505,4
0.0,2.40435083093652,0.729784673711998,-0.55239464767337,-0.867790903432394,1
0.0,2.08852683503476,0.285482270940315,-0.223816599457439,0.130594333396805,1
0.0,1.76921251156929,0.285283413190265,-0.15178054396016918,0.56783052926699651,2
0.0,0.419984894411087,-1.37142940214902,-0.608135023335367,-1.27012813755843,1
0.0,1.52229125508851,-1.47271388845842,-0.252982302110806,0.400260736280625,1
0.0,-1.02910245117284,-1.66538429630975,0.427644214152946,0.534061789091415,1
0.0,6.85473298239256,0.435863719987983,0.343018056676793,-0.625199066166069,1
0.0,3.52032746690764,0.856920565706961,-0.610910302901029,-0.385997053720152,1
0.0,3.16032717572231,0.47576726830425703,-0.409855260572377,-0.074539979954595131,3
0.0,-0.20583201356876,-1.05492038339129,0.667135358955071,-1.09011961675799,1
0.0,-3.30093739271777,1.01146388348047,-0.223788467401953,0.156168298016102,1
0.0,3.06305006925112,0.590637292480521,-0.154666446828004,0.0929967610462878,1
0.0,2.69233612272483,0.423293716226365,-0.404497619375516,0.0208352475415008,1
0.0,2.13148074784678,-2.02545213973998,-0.514027860475702,-0.182163686496521,1
0.0,-1.91906702999092,0.4698770832554055,1.0910415905410049,0.61030687626501445,2
0.0,1.53266700243022,0.46702710756484,-0.525453709292317,0.0820603831563504,1
0.0,2.08851744319728,0.810610536877491,-0.174527027301029,0.351074933168365,1
0.0,2.8047682017164952,0.83296547647138,-0.2798133822978735,-0.22053438308565798,2
0.0,-0.210575891686253,-1.68400927282182,0.579948567797315,-0.418039112062518,1
0.0,2.72140620871356,-1.38325574990348,1.28680151024886,-0.0987516626990359,1
0.0,2.4310793496871077,-1.7942912684338375,-0.28300180851907353,0.31461997846033363,8
0.0,-2.32686802287023,-1.28121968204339,0.757414778342026,0.170820799780872,1
0.0,5.78907469542583,-1.60853982216705,-0.684022591589068,-0.263828814641517,1
0.0,1.59382436433189,0.485718825578128,-0.428391254978076,0.118596961076325,1
0.0,1.29507747061205,0.821355108954558,1.27095275571063,0.752974980265195,1
0.0,2.80022242528305,0.161796057253372,-0.585659485647305,-0.22653352573662,1
0.0,2.5851959107980749,0.40145126765109246,-0.45898752785783975,0.019564498540167202,4
0.0,4.87629107094936,0.831930752894553,-0.079794555200905545,-0.19649672270864624,6
0.0,6.8491919801876264,-2.1703120477083733,-0.571374100115275,-0.20702402285372182,3
0.0,-1.14941443579813,-1.4306133844367,0.307022385534325,0.575447468354515,1
0.0,6.5829812858932,0.0730319335131118,-0.3686337705394,-0.21700499082511,1
0.0,2.88440957405672,0.467606917516453,-0.241830773061328,-0.790759944666117,1
0.0,2.37609285175063,0.12992747411121947,-0.654430533990885,-0.51150217280079,2
0.0,-3.91169928233751,-0.596947736948527,1.46569770542801,-0.0793809266948943,1
0.0,-2.76319912844137,0.520324445130559,-0.710832726593221,0.404636141513323,1
0.0,-4.48641095705668,-1.19998475781344,1.35748839978653,0.210347066941021,1
0.0,0.63957527451381968,0.042860547535855324,-0.5224699259172555,0.36469640626002353,6
0.0,6.8515632759226,-0.0175180958994912,-0.200126418658158,0.0817373578415319,1
0.0,4.4420656769198246,-1.0608731619052056,0.535219617293675,-0.74238979914924941,2
0.0,1.66436501695683,0.790054476925092,-0.231476497394034,0.15593401621882,1
0.0,5.19770200363185,-1.1593305612026685,-1.177244255417645,0.138884957676359,2
0.0,3.43418621321805,0.92192527586546458,-0.05804232129562803,-0.12694133519600248,2
0.0,2.9726235802379768,-0.31794100315954832,-0.3031425598125283,0.11370719077022258,3
0.0,0.68200406537511948,0.82550761300637543,-0.85830376027749589,-1.4610615227962551,2
0.0,4.6639850732035,1.40581082358371,-0.535223065326012,-1.11331596861858,1
0.0,2.15515574391343,-1.52277359561277,-0.571048353539799,-0.0917298394915869,1
0.0,3.56148275533928,0.869040947646343,-0.377371113719276,-0.412954207742282,1
0.0,2.18874431971467,-0.197627123759321,0.566230933096284,-1.12622580893393,1
0.0,6.21437664454428,0.804596908169901,-0.349773721842563,-0.659834512171311,1
0.0,1.82213822137784,0.252449677554667,-0.288252819357076,-0.0767958538847336,1
0.019230769230769232,1.55160996338683,0.347111917401969,-0.547711230562865,0.123115119206248,1
0.02564102564102564,6.0979636606300165,0.29130307711024322,0.062769285072265826,0.094510803375843555,5
0.027777777777777776,7.5300647972171033,-1.410851567635965,0.30635090973882223,-0.250865233246148,4
0.030303030303030304,6.6455278431557883,0.0705898101779025,1.0139862741138792,-0.69517469271735977,7
0.034482758620689655,6.18457367790322,0.188550144139992,-0.177883151975519,-0.0402187652378093,1
0.037037037037037035,-0.26397482050892151,1.45322288070427,0.321663463484083,0.13508907777950255,2
0.0392156862745098,1.41303155987416,0.448518835969388,-0.576263611228417,0.125186996156529,1
0.040816326530612242,-0.468566551059803,-0.697615540328629,1.02528516314438,-0.15970885429872,1
0.0425531914893617,4.660071477553628,0.346486711832804,-0.18929644342940302,0.11154314811962095,4
0.05,1.4590992816848352,-1.75943913284311,-0.0312625276411617,0.2200287026832845,2
0.052631578947368418,1.3657384094914748,-1.7161435830897,-0.03060047386956655,0.288907774080567,2
0.055555555555555552,0.88001766624502864,0.17791941469677891,-0.21820310428349,0.46177434935391537,10
0.061224489795918366,6.53739264458271,-0.941855697260807,0.49366894176353,-0.586405374983372,1
0.064516129032258063,2.2225184026969,0.823186689748607,-0.43381585176358,-0.716088188845737,1
0.065789473684210523,6.7075054751889827,-0.9524530564476188,0.64736690886295256,-0.59823918006777244,4
0.071428571428571425,7.83672434073093,1.38813821581604,1.1799968944793813,0.60785247552832733,3
0.071428571428571425,0.34174039492559855,-1.401521172477735,0.47387745546150473,-0.95972325935497027,4
0.076923076923076927,4.10554437828713,0.37684390812556645,0.56772756588591,0.072627804617540037,2
0.078947368421052627,2.90049495315461,0.414721174416379,-0.21887734315131649,0.0038304529474670057,5
0.079365079365079361,6.9013806759823293,0.24168006378693063,-0.050009665139100969,-0.076484792562134654,8
0.083333333333333329,5.21260884218174,1.1769937721397867,0.14579187720862113,-0.19685398344900151,3
0.088607594936708861,6.022785197297889,0.47393895964264349,0.74721940056691594,-0.54611334533300271,7
0.090909090909090912,2.3809611393258927,0.11434653408688855,-0.63075579390402625,-0.1037421707308179,4
0.095238095238095233,-0.490853095091639,-0.458494414165341,-1.27451776938241,-0.782554953603513,1
0.096153846153846159,0.607282050509366,0.14610002489380633,-0.23373236548867038,-0.012264450729396439,10
0.1,2.37529161529485,0.361773887339525,-0.578849561284217,-0.067533500202457714,4
0.1,2.6191852451009687,-0.0665261676199278,-0.31794493134360646,-0.37919701377176512,7
0.1111111111111111,2.5076939288620266,0.45102289388929734,-0.45168915360034867,-0.054687939687557849,3
0.1111111111111111,0.92470824437049637,0.46350087357253167,-0.46845685927628633,0.20787296651551498,3
0.12195121951219512,1.639021648260605,0.4943799349444995,-0.58158423678365656,0.234741702100415,2
0.125,-1.5071082138853651,-1.6038836281663875,0.4887539120843965,0.61913933883570171,4
0.125,2.4770288653684869,0.55936098113407562,-0.36301287644619334,0.018840709492985365,3
0.125,2.18780183700564,0.810606766898836,0.479508277140808,0.490894821805596,1
0.12903225806451613,7.3348925532688,-1.4589574492367219,0.13651956211755775,-0.35524103407451024,5
0.13043478260869565,5.3300394855637556,-1.7609759080500711,-0.57219346848769059,0.017660255359377944,11
0.1368421052631579,4.0867057900640349,-1.16930164444751,1.414695039347585,-0.90289749188062751,2
0.13793103448275862,3.8664065198634097,-0.055042209175786151,0.29077216521732197,0.34061277002909651,2
0.13793103448275862,2.38013357148738,0.66514646040227832,0.35245723361142944,0.44055770613117412,15
0.14285714285714285,3.5733603960114353,1.543234169633485,0.66939334998503353,-0.33932229071643849,2
0.14285714285714285,4.71282567498441,0.172322326818541,0.477374735590304,0.62906293125739,2
0.14634146341463414,4.2498503563550756,0.15714287685674,1.623683565701515,0.4423976508431855,2
0.1484375,0.4759841266029583,0.43008722670948291,-0.26617602769056553,-0.024710238040118564,30
0.15254237288135594,1.9240699221698732,0.047644432719756394,0.30951496580584537,0.75624542829991959,3
0.15384615384615385,0.0630374994737534,0.5949706159915451,-0.29506724021101255,-0.49644483549138047,14
0.15384615384615385,1.8824079185550486,0.20754081100357974,0.66819887445886927,0.025719646138357685,3
0.16326530612244897,2.4314861849080329,0.53738965254759141,0.45520644370261443,0.42929203220658657,14
0.16393442622950818,4.1534823150695148,0.30129503305629785,-0.23727182916242831,-0.18070433998305924,7
0.1640625,1.7879378674178643,0.45065720337208742,-0.338069188056555,0.30824311456146031,7
0.16666666666666666,1.8738109749266,0.568230697899078,-0.53934775549427372,0.014007328029005672,3
0.17241379310344829,3.4335004251605645,0.40855245791848466,0.071604790255885314,-0.35267359085188038,15
0.17647058823529413,2.48302388870189,0.541431178133146,-0.550497655618552,0.140862122053991,1
0.18181818181818182,1.4969209828034451,0.20219576989924154,-0.175130817495636,0.58621153555374006,2
0.18181818181818182,4.7404886291259336,-2.3564974384929531,-0.13388169725984334,0.21337746814984102,3
0.18181818181818182,6.15796803651816,0.239827730646455,0.499183720468402,0.241518008324703,1
0.19148936170212766,7.8019446743344592,-1.905202991375605,0.890546895124319,-0.13277638922547805,2
0.20833333333333334,4.3345376650931255,0.53333874601638165,-0.39017357810886083,-0.13869623289688074,20
0.21052631578947367,2.213841540542925,-0.35009428927185077,-0.71892361930812132,-0.30961691539992747,9
0.21052631578947367,5.15497929194555,-0.806685138076082,0.535183426566976,0.502406672261632,1
0.22222222222222221,3.72922427911929,-1.26024052651477,1.49398876641565,-0.979074849923087,1
0.224,-0.17942373685588631,0.91996623343673689,-0.19730000212510168,-0.48719500688813211,49
0.22727272727272727,-2.2401686940874632,-0.74549816256415768,0.263526699717055,-0.35225326131173934,3
0.22857142857142856,3.5744387996623903,0.20119171906068,0.3514224042499175,-0.22482136688171656,2
0.23076923076923078,0.21965419875088804,0.28997645320363064,-0.091420897162196077,0.18869970066137592,14
0.2361111111111111,1.7835897347878844,0.33881168419653562,-0.29245109169096317,0.19739819177960372,7
0.23958333333333334,3.7327974487878923,0.50037814127412383,-0.519398920648388,-0.32898497990807118,5
0.25,2.14266312627771,-0.8868257774798709,-1.048580859039941,0.59880218165407251,2
0.25,3.74744341260119,0.178438176691607,1.56410587135142,0.378848354142735,1
0.25,1.39155320437621,-1.55239176923386,-0.0483770882329723,0.309050186101609,1
0.25,2.3742117544764265,-1.82055411266304,0.0077985918335489388,0.23246102155506065,3
0.25,-3.30093739271777,1.01146388348047,-0.223788467401953,0.156168298016102,1
0.25,6.30238336736727,-1.68410074300665,0.558656129606166,-0.175709084307422,1
0.25531914893617019,3.8359311364212987,0.40716108829479475,-0.27144768560724092,0.040186735827007374,35
0.25925925925925924,2.9896522959533476,-0.74114454700343435,-0.705869552004706,0.70064571105224061,8
0.27777777777777779,1.5766799624382102,0.3168227684956389,-0.25381011767457706,0.27039770112949368,7
0.27868852459016391,5.9277145006899,-0.530951250349213,0.5992131471043336,0.23206864059575233,3
0.2839506172839506,1.6784652641792002,0.69662544228566148,-0.522623641212231,-0.051267468369755986,6
0.2857142857142857,2.6388351118155611,0.55909464571216827,-0.46748677436635622,-0.22870610042030257,8
0.2857142857142857,2.51798813048329,0.41925027599286746,-0.31118717702786047,-0.021043590733425651,2
0.2857142857142857,0.59702432246036241,0.19705739012653395,-0.2506772955496544,0.58357654310642859,4
0.29411764705882354,1.53014302910503,0.287861413763399,-0.217856478911775,0.55771771136246,1
0.29545454545454547,3.6185178292861866,0.93097250871733572,-0.21655719364901091,-0.42504196025281649,28
0.2978723404255319,2.82896626857285,-1.54868315654523,0.066208242738418868,0.019090634522297097,3
0.30827067669172931,1.5396857136447721,-0.51104829385667883,0.24661423584749143,-0.51000188484144882,7
0.31707317073170732,2.5729670265323414,0.4173019212328799,-0.48224112743470382,-0.016012227878040741,16
0.32,0.39005825538389033,-1.59773235772859,0.073513127266923634,0.15607374251441464,3
0.32374100719424459,4.2201146396589744,0.41417249419459023,-0.033907476054750252,-0.24619249102513333,5
0.32432432432432434,2.93768579694049,-0.0667190174741467,1.51930091432708,0.400042179586852,1
0.32786885245901637,6.5054662637094269,-1.5926581324087035,0.513768797711339,-0.17025146518123435,3
0.33333333333333331,-0.69482384631466132,0.13219950995201363,-0.19666486047491993,0.23322342323466086,58
0.33333333333333331,1.58296909645872,0.33923138699250255,0.390551505930369,0.16966667715726849,2
0.33333333333333331,2.7875034831252585,-1.5312822304437068,-0.52394749808798935,-0.29450315500383617,6
0.33333333333333331,2.89901626647376,0.288396004100704,1.74248960388391,0.675842420168574,1
0.33333333333333331,3.3797188849075961,0.48482976918244752,-0.27595832059179182,0.0388302879898888,5
0.33333333333333331,4.33474798658669,-1.07145218427763,-0.577765321590389,-0.107624730268912,1
0.33333333333333331,5.1346088561504732,-1.1690365310564932,-1.3214999128244833,-0.0506636212275747,3
0.33720930232558138,0.51640246228158848,0.28148186195105573,-0.20585846998281368,0.49731507435314587,16
0.34920634920634919,1.4207225714297067,-0.44672571195682975,0.189493491239621,-0.6675231894377669,8
0.35135135135135137,1.62042962674123,0.174303147390304,-0.168404704151952,0.315525284077782,1
0.35714285714285715,6.6861270225568354,-2.1876441750597397,0.736552867104581,-0.1554528228477586,2
0.36170212765957449,3.2584776881267405,0.321468926137847,0.32964127110938674,0.26237710090203176,4
0.36363636363636365,2.0414842259019568,0.73678606790344,0.91827844589755869,0.40750890254041366,3
0.36633663366336633,3.271821429763595,-0.24680499531196026,0.56763840136436694,0.76097701853244049,4
0.36734693877551022,4.907145618674412,-0.90778262283614963,0.6335884813643633,-0.65692989791889755,7
0.37037037037037035,2.739072967627886,-0.75433568874313128,-0.62381630921397413,0.67372073890293127,19
0.375,2.0907864766747624,0.62894695955659807,-0.51161625624193985,-0.15677333091584658,9
0.375,5.6437141482542046,0.29676726193443148,0.6983359756895946,0.46663653272281952,2
0.37704918032786883,7.1595416094753377,-2.0216093965492377,0.82678157021271059,-0.19364416368245,4
0.38709677419354838,-1.1603471871778031,-1.5237006319714788,0.57895784328912059,0.404822973617032,7
0.38775510204081631,4.27344182813528,0.60395890821766252,0.32435038083312784,0.39328938056423735,26
0.4,3.09720419024223,0.86420862453225,0.998991089499865,0.694240651632372,1
0.4,-1.2922136014447552,-0.15621044918053398,-0.19661991699726827,0.14323035738115819,216
0.4,3.1272600350444839,-0.740152954027933,-0.16926808512688135,-0.306990882747515,5
0.40740740740740738,2.9954696615937717,-0.2629017773098804,0.64366978167764211,0.88316563115007352,11
0.41134751773049644,4.2698251406896039,0.53939174428290515,-0.38018061137165249,-0.20929681114109919,34
0.41666666666666669,3.4813731740549549,-0.14689737360204841,0.493762274829683,0.62600177145338254,2
0.42105263157894735,2.8385755796833143,-0.77491885907571889,-0.61327132391746453,0.69996765273530415,25
0.42857142857142855,3.375554648886073,-1.56109893161628,-0.64403803326875,-0.09540490449477701,3
0.44444444444444442,3.5403144930969965,-1.70625728684129,-0.78692129744942374,-0.3861736909915357,3
0.44444444444444442,3.88813764761261,0.637353719407054,-0.638777427755243,-0.608699907287066,1
0.44444444444444442,3.47821339884674,0.44682298810282106,0.25523928779277877,-0.36028142498509674,5
0.44565217391304346,1.87174479841531,0.496543686272188,-0.59918414136746068,0.031129728115673331,3
0.44696969696969696,3.1369128263577579,-0.1733750277350361,0.48741552284409584,0.57459802472858279,12
0.46296296296296297,4.6979868056689931,-0.52588374737501664,-0.39962040300949037,-0.054820670944604716,3
0.464,0.88904054313923708,0.40386089456946034,0.41528907940695736,-0.27948853388450556,11
0.48148148148148145,3.44249022997273,-0.060204462907052614,0.51932444492905,0.85801151947326049,14
0.4838709677419355,5.1070883775418023,0.33756936663432729,-0.14104703172700708,-0.33957725377969111,9
0.48571428571428571,4.4774892670696449,-0.45692084545621003,0.44373920673212325,-0.82107000194096968,4
0.49122807017543857,2.4200806798274526,0.24219871630241491,0.565459571482236,0.51811838648319253,4
0.49645390070921985,4.004587618248892,0.51646479822834346,-0.34999698586135136,-0.1122727101785428,58
0.5,-2.4754738415777586,-0.891686305577299,0.42350797491369857,-0.64865173495611472,7
0.5,1.88337207893787,0.228315490568982,-0.535404824335903,-0.355367099888688,1
0.5,3.84706979682775,1.29770269500222,-0.26781815115398,-1.24400161613068,1
0.5,-0.16363002573744234,-0.29903769897793048,-0.0655993580456325,-1.2935738582349749,2
0.5,2.56996834233017,0.0891423418306126,0.902646168361699,-0.0281284996769162,1
0.5,3.6295911358270914,-1.8655321481777949,-0.37984851313065626,0.076894249363239034,16
0.512,3.0618356000391862,-0.48041962870014826,0.4194057032529781,0.55526512407212048,8
0.51515151515151514,-1.6462405402419908,-0.42480117742185769,0.13964447277576911,-0.269142135508023,57
0.5178571428571429,1.19010756617325,-1.62790440306789,0.219304775432622,-0.160530972795156,1
0.5357142857142857,-0.490853095091639,-0.458494414165341,-1.27451776938241,-0.782554953603513,1
0.53846153846153844,5.0132894332195281,-0.98730088593966125,0.55926800902961638,-0.52412517173475348,5
0.53846153846153844,3.6266035320082035,-0.34591718960912,1.9047624028819767,0.4523759809676503,3
0.53846153846153844,2.1366693290450884,0.37355855434132,0.80810354105722815,0.35516248034364484,6
0.53900709219858156,1.3844634923298362,-1.0403003104201898,1.1052208304184163,-0.26105905040111249,21
0.5423728813559322,3.53169403948638,0.120645241743707,0.541476051967281,0.387605502829941,6
0.54716981132075471,6.73488182527833,0.2286395350904043,0.52014919507610269,0.27542786270884334,3
0.58620689655172409,5.4314197272102955,-0.13250371882570766,1.612823786762325,0.456158385412617,2
0.5901639344262295,0.77906391751763215,0.48443637183837684,1.2340804516550661,0.74597701887597956,5
0.5957446808510638,1.7520657561620629,-0.282506783313692,1.1964237707986629,-0.46001845513106809,21
0.6,0.037210637505149385,-0.00277212694240192,-0.53483647655517264,0.337833981717587,3
0.6,-3.5112587056389266,1.2796478964012767,-0.212745106216329,0.073873975408905529,3
0.61052631578947369,1.8097915739690542,0.578489484007831,-0.4700224260617063,0.020054078176527074,7
0.616,2.825486570265995,0.76191606688642222,1.0275760478912628,0.445581091920948,4
0.62043795620437958,-1.5506539869660481,-0.099584255472858318,-0.45116974505805058,0.49744186523897821,57
0.65,3.2191185982747,-0.38726348792528453,0.73395862216461771,-0.33617811546275672,7
0.66666666666666663,1.93402958140276,-1.12207156421066,1.02135579049753,-0.20418284562303,1
0.66666666666666663,4.8542038353288994,-1.0073135338478034,-1.2504367169818049,0.1454536312543705,2
0.67375886524822692,3.1272491943702088,-0.39047189967477369,0.4457884661637595,0.53881147910815852,35
0.68292682926829273,1.7139381923356551,-1.53108530182568,0.16150620306845898,0.0433398760215566,2
0.68421052631578949,4.13918557006175,0.00764744716255161,0.608141876518371,0.919179875852343,1
0.69503546099290781,4.1240410304901189,-1.0018500119523339,0.80180834976005233,-0.42507696060209771,15
0.7,6.0431587270415452,0.0762753569485609,-0.051010595529514452,0.093591802220569953,2
0.70329670329670335,-0.11858118227880803,-1.617145459593,0.587496734703465,0.31154862774332642,5
0.71323529411764708,3.963548363739934,-0.07232209542275797,0.75325172215600344,-0.10660093920786808,10
0.73529411764705888,2.5640208996618474,0.60817682563348552,-0.39331963113521451,-0.22432605278746126,15
0.76642335766423353,2.6045727890403669,-0.064459401495022189,-0.48870066243895544,-0.279535135716211,48
0.77304964539007093,5.3422570521698844,-1.1233383227247409,0.71833406829741,-0.40466375266640237,20
0.78014184397163122,-1.2230744430380114,-0.24852801469680641,-0.37774265248649869,0.57860281232221211,115
0.80434782608695654,1.46875744927229,-1.69660206940005,-0.0474445492872105,0.178045609107837,1
0.80645161290322576,2.6793186237557602,0.842959452923032,-0.419008576274725,0.011795023294785545,2
0.81751824817518248,-0.18519509523821964,-0.34731139606482891,0.039860145939690741,-0.079907286345012332,240
0.82269503546099287,-0.897388168155966,-0.015247575201876045,-0.1388588278175121,-0.027026775822209172,191
0.84057971014492749,-0.47487279901524782,-0.027168340481669891,-0.099958486089225834,-0.067670166235941076,130
0.84397163120567376,0.0465170305472573,0.14760052258405615,0.672213715271123,-0.2171800323638961,135
0.85365853658536583,3.01825264333236,-0.284307468075721,-0.624288287280318,-0.566118828980334,1
0.87943262411347523,3.07471462480081,-0.73643625466091844,0.85505577660274723,-0.39764773794135222,49
0.88652482269503541,3.908494402796828,0.42546235507189373,0.042921547870217659,-0.13945717901739846,93
0.88888888888888884,-1.82492345185461,-1.49530030383819,-0.19035638452420545,-0.40552125480482948,2
0.8936170212765957,-1.0019622140736131,-0.22987407791355624,-0.29224661269734126,-0.11737674908215484,182
0.91869918699186992,-0.13745058767484275,0.0851056372795144,-0.11480579042803531,0.2010887059478623,390
0.97727272727272729,-3.1900120275137476,-1.1838311343385366,0.65517742595562634,-0.59749350263725143,201
0.97872340425531912,-1.4920301201332513,0.82742934848634886,-0.17162765694587118,-0.032601507640653074,157
0.98581560283687941,-0.34848219402844838,0.15564418589667237,0.1240282724267107,-0.12479792885576621,625
0.99290780141843971,-1.42156348240621,0.062420502318912732,-0.067267645784498134,-0.073104582224335232,1145
1.0,-3.30093739271777,1.01146388348047,-0.223788467401953,0.156168298016102,1
1.0,2.4552964532768,-1.59759740898089,-0.140960831269397,0.175448912331812,1
1.0,-0.77339929337489144,0.23669363788472689,-0.1592722340160436,0.2642918767880465,287
1.0,4.42192188455967,-0.437129525703726,0.478149845941317,-0.604226607925752,1
1.0,3.1887225760966831,-0.58923721020362,-0.5063792798714537,0.61859868288218967,3
1.0,3.75745912837849,-1.04088107093562,-1.34555738161866,0.492290635665088,1
1.0,0.00830707981275224,0.0702844735655737,-0.054074250901767623,0.10577194490825534,824
1.0,1.82864879556892,0.423982966658142,-0.689694726335089,-0.0126524834870243,1
1.0,-3.38023947733506,1.18395565739729,-0.619079046094672,-0.109847660167487,1
1.0,2.93235039070171,-0.445961978313692,-0.903445552896923,0.42460639279639,1